358	1033.800000	4.000000
359	1062.760000	4.000000
360	1044.170000	4.000000
361	1077.730000	4.000000
363	1117.390000	4.000000
364	1127.390000	4.000000
366	1124.880000	4.000000
367	1162.510000	4.000000
368	1017.340000	4.000000
369	1071.170000	4.000000
370	1010.930000	4.000000
371	1114.850000	4.000000
372	1203.890000	4.000000
373	1134.410000	4.000000
374	1046.790000	4.000000
375	1068.150000	4.000000
376	1082.320000	4.000000
377	1043.060000	4.000000
378	1171.840000	4.000000
379	1163.160000	4.000000
380	1042.410000	4.000000
381	1116.860000	4.000000
382	1109.040000	4.000000
384	1019.280000	4.000000
385	1148.510000	4.000000
386	1145.130000	4.000000
387	1078.800000	4.000000
388	1055.980000	4.000000
389	1103.950000	4.000000
390	1016.850000	4.000000
391	1161.870000	4.000000
392	1179.910000	4.000000
393	1114.480000	4.000000
394	1118.420000	4.000000
395	1123.880000	4.000000
399	995.070000	5.000000
400	1217.250000	4.000000
401	1027.520000	4.000000
403	1104.220000	4.000000
404	1099.540000	4.000000
405	1095.190000	4.000000
407	1110.650000	4.000000
408	1107.790000	4.000000
409	1114.460000	4.000000
410	1085.920000	4.000000
411	1151.470000	4.000000
412	1156.300000	4.000000
413	1099.990000	4.000000
414	1053.510000	4.000000
415	1101.550000	4.000000
416	1091.790000	4.000000
417	1099.220000	4.000000
420	1096.730000	4.000000
421	1108.620000	4.000000
422	1098.150000	4.000000
423	1090.930000	4.000000
424	1006.730000	4.000000
425	1010.670000	4.000000
426	990.790000	5.000000
427	959.050000	5.000000
428	1025.700000	4.000000
429	990.240000	5.000000
430	1094.940000	4.000000
432	1128.670000	4.000000
433	1100.570000	4.000000
434	1111.220000	4.000000
435	972.200000	5.000000
436	1188.200000	4.000000
437	979.730000	5.000000
438	1090.340000	4.000000
439	1044.690000	4.000000
440	1020.500000	4.000000
441	997.540000	4.000000
442	1058.300000	4.000000
443	1044.710000	4.000000
445	999.960000	4.000000
446	1054.130000	4.000000
447	1015.130000	4.000000
448	1021.370000	4.000000
449	1074.260000	4.000000
450	999.730000	4.000000
451	1026.700000	4.000000
452	1021.230000	4.000000
453	1038.360000	4.000000
454	1017.530000	4.000000
455	1077.070000	4.000000
456	1049.090000	4.000000
457	1051.860000	4.000000
458	971.730000	5.000000
459	1090.870000	4.000000
460	1090.000000	4.000000
461	1059.740000	4.000000
462	998.620000	4.000000
463	1067.440000	4.000000
464	994.280000	5.000000
465	1073.940000	4.000000
466	1000.920000	4.000000
467	1004.210000	4.000000
469	1086.900000	4.000000
470	1056.690000	4.000000
471	986.690000	5.000000
472	1071.150000	4.000000
473	1079.020000	4.000000
474	1006.940000	4.000000
475	1020.840000	4.000000
476	1127.340000	4.000000
477	1078.070000	4.000000
478	1057.610000	4.000000
479	995.300000	5.000000
480	1028.610000	4.000000
481	1014.020000	4.000000
483	960.380000	5.000000
485	1168.600000	4.000000
486	1083.910000	4.000000
487	1083.770000	4.000000
488	1176.750000	4.000000
489	972.540000	5.000000
490	1029.670000	4.000000
492	1018.800000	4.000000
494	991.880000	5.000000
495	995.920000	5.000000
496	955.010000	5.000000
497	1042.420000	4.000000
498	994.220000	4.000000
499	1008.140000	4.000000
500	1027.060000	4.000000
5	974.960000	5.000000
10	943.140000	5.000000
15	946.990000	5.000000
22	1074.150000	4.000000
27	976.800000	5.000000
37	1112.650000	4.000000
39	962.730000	5.000000
41	1050.650000	4.000000
49	1060.380000	4.000000
53	1098.670000	4.000000
59	1142.740000	4.000000
60	926.560000	5.000000
61	1018.570000	4.000000
62	970.460000	5.000000
64	1158.680000	4.000000
65	992.220000	4.000000
67	1008.190000	4.000000
72	1119.210000	4.000000
77	1059.800000	4.000000
79	1043.640000	4.000000
85	1191.020000	4.000000
86	978.890000	5.000000
89	1101.090000	4.000000
90	954.930000	5.000000
91	1059.840000	4.000000
95	989.130000	5.000000
99	955.930000	5.000000
100	944.100000	5.000000
104	916.800000	5.000000
107	941.910000	5.000000
113	1079.690000	4.000000
115	1151.300000	4.000000
118	1030.030000	4.000000
120	1039.740000	4.000000
123	1017.500000	4.000000
128	1012.090000	4.000000
129	987.620000	5.000000
130	1166.370000	4.000000
132	1049.730000	4.000000
134	895.330000	5.000000
135	1001.260000	4.000000
139	1038.020000	4.000000
140	965.940000	5.000000
141	1029.830000	4.000000
142	924.390000	5.000000
143	980.320000	5.000000
146	1024.480000	4.000000
147	1063.810000	4.000000
148	969.770000	5.000000
150	1014.640000	4.000000
152	999.380000	4.000000
153	1078.700000	4.000000
158	1032.560000	4.000000
160	1085.690000	4.000000
161	1013.680000	4.000000
164	1092.190000	4.000000
167	1056.370000	4.000000
168	1022.910000	4.000000
169	1063.300000	4.000000
170	1008.200000	4.000000
171	971.530000	5.000000
172	1143.150000	4.000000
173	972.480000	5.000000
174	1133.470000	4.000000
176	988.820000	5.000000
178	1030.600000	4.000000
180	958.120000	5.000000
181	1094.340000	4.000000
182	987.950000	5.000000
183	1020.070000	4.000000
184	1034.240000	4.000000
186	1092.100000	4.000000
187	1043.010000	4.000000
188	998.970000	4.000000
189	920.100000	5.000000
191	980.040000	5.000000
192	1058.670000	4.000000
193	969.680000	5.000000
194	989.000000	5.000000
196	1039.010000	4.000000
199	1004.810000	4.000000
201	1028.820000	4.000000
202	1097.080000	4.000000
203	932.030000	5.000000
206	934.570000	5.000000
207	1052.960000	4.000000
208	1045.460000	4.000000
209	934.620000	5.000000
210	1032.940000	4.000000
215	1017.360000	4.000000
216	1020.580000	4.000000
218	992.470000	5.000000
219	1056.930000	4.000000
220	1035.600000	4.000000
221	1062.120000	4.000000
222	1075.700000	4.000000
223	1032.450000	4.000000
225	1057.990000	4.000000
226	1085.310000	4.000000
227	1016.720000	4.000000
229	1031.250000	4.000000
230	990.900000	5.000000
231	1181.970000	4.000000
232	951.840000	5.000000
235	1028.050000	4.000000
236	1055.490000	4.000000
237	999.390000	4.000000
238	997.090000	4.000000
239	990.920000	5.000000
241	1001.320000	4.000000
242	1048.320000	4.000000
243	1005.690000	4.000000
246	1091.120000	4.000000
247	997.950000	4.000000
249	1065.720000	4.000000
250	1041.980000	4.000000
251	1005.610000	4.000000
252	991.170000	5.000000
253	984.590000	5.000000
257	1067.230000	4.000000
258	1067.020000	4.000000
259	1194.810000	4.000000
260	1036.390000	4.000000
262	1042.410000	4.000000
263	1069.020000	4.000000
264	1006.620000	4.000000
265	1069.770000	4.000000
267	1004.750000	4.000000
268	950.510000	5.000000
269	1051.350000	4.000000
270	922.190000	5.000000
271	1023.670000	4.000000
273	1079.750000	4.000000
276	989.910000	5.000000
277	1162.820000	4.000000
278	1045.420000	4.000000
280	1089.530000	4.000000
281	1072.910000	4.000000
282	1017.170000	4.000000
284	1043.180000	4.000000
285	1042.770000	4.000000
287	942.290000	5.000000
288	972.830000	5.000000
289	919.290000	5.000000
290	1139.600000	4.000000
291	1098.220000	4.000000
292	1059.590000	4.000000
296	990.870000	4.000000
297	932.880000	5.000000
298	976.090000	5.000000
299	890.870000	5.000000
300	880.080000	5.000000
301	1005.980000	4.000000
302	1055.010000	4.000000
303	955.300000	5.000000
304	1009.330000	4.000000
305	991.080000	5.000000
306	1129.940000	4.000000
307	964.950000	5.000000
308	1094.660000	4.000000
309	988.460000	5.000000
310	1072.720000	4.000000
311	1014.020000	4.000000
312	964.770000	5.000000
313	983.860000	5.000000
316	963.540000	5.000000
317	1054.580000	4.000000
318	1080.850000	4.000000
319	1138.240000	4.000000
320	932.550000	5.000000
321	977.070000	5.000000
322	960.630000	5.000000
323	1167.310000	4.000000
324	997.130000	4.000000
325	1147.510000	4.000000
326	1081.400000	4.000000
327	938.980000	5.000000
328	1048.110000	4.000000
329	1047.910000	4.000000
331	1080.020000	4.000000
332	1021.010000	4.000000
333	1065.220000	4.000000
334	1034.830000	4.000000
335	897.690000	5.000000
336	1038.200000	4.000000
337	1120.920000	4.000000
338	942.740000	5.000000
340	902.680000	5.000000
341	987.760000	5.000000
343	1056.760000	4.000000
344	1085.680000	4.000000
345	947.280000	5.000000
346	1144.430000	4.000000
348	1143.630000	4.000000
349	996.730000	4.000000
350	392.780000	12.000000
351	966.000000	5.000000
353	1032.740000	4.000000
354	982.450000	5.000000
355	1026.650000	4.000000
356	943.160000	5.000000
357	1009.090000	4.000000
358	1086.690000	4.000000
359	997.210000	4.000000
360	965.010000	5.000000
361	1031.790000	4.000000
363	948.220000	5.000000
364	1066.010000	4.000000
366	928.930000	5.000000
367	1019.230000	4.000000
368	1076.160000	4.000000
369	1040.710000	4.000000
370	972.460000	5.000000
3	49.639400	52.223100
6	43.961700	52.907100
3	50.147500	51.424300
6	44.807600	53.209400
3	45.970600	51.327300
6	45.080500	52.016500
7	39.691100	58.515100
8	39.211100	59.002800
3	9.090000	53.000000
